name,name_en,service_type,lat,lng,country_code
Ponto Frio,Ponto Frio,electronics,-22.8941751,-43.1214464,BR
Antoniu's,Antoniu's,restaurant,-22.8941419,-43.1218678,BR
Lojas Empório,Lojas Empório,clothes,-22.8941352,-43.1219521,BR
"Mercadão de 1,99","Mercadão de 1,99",convenience,-22.8941485,-43.1217835,BR
BV Financeira,BV Financeira,money_lender,-22.8941153,-43.122205,BR
Monteiro,Monteiro,restaurant,-22.894122,-43.1221207,BR
Luciu's,Luciu's,clothes,-22.8941286,-43.1220364,BR
Italiana,Italiana,restaurant,-22.894065,-43.1228271,BR
Kaufmann,Kaufmann,clothes,-22.8939734,-43.1231552,BR
Pão & Companhia,Pão & Companhia,bakery,-22.933439,-43.184269,BR
Pizzaria Bella Capri,Pizzaria Bella Capri,restaurant,-22.9324897,-43.1821846,BR
Star & Beleza,Star & Beleza,hairdresser,-22.9326791,-43.182696,BR
Dom Bosco 0km,Dom Bosco 0km,car,-22.9326631,-43.1827744,BR
Bazar Laranjeiras,Bazar Laranjeiras,hardware,-22.9328456,-43.1833641,BR
NEMA,NEMA,supermarket,-22.9328716,-43.1835182,BR
Feirinha da Moda de Laranjeiras,Feirinha da Moda de Laranjeiras,clothes,-22.9322627,-43.1816069,BR
O Expresso,O Expresso,shoes,-22.9322086,-43.1814085,BR
Petzilla,Petzilla,pet,-22.9322215,-43.1813045,BR
Toontown Video & Games,Toontown Video & Games,video,-22.9318682,-43.1801204,BR
Casa do Biscoito,Casa do Biscoito,supermarket,-22.931798,-43.1800932,BR
Cantinho de Laranjeiras,Cantinho de Laranjeiras,religion,-22.931838,-43.180213,BR
Pé & Cia.,Pé & Cia.,shoes,-22.9315788,-43.1796262,BR
Casa de Carnes Alentejo,Casa de Carnes Alentejo,butcher,-22.9317043,-43.1799449,BR
Eleven Years,Eleven Years,clothes,-22.9314398,-43.1791374,BR
Ótica Machado,Ótica Machado,optician,-22.9315059,-43.1793026,BR
Stivali,Stivali,yes,-22.931302,-43.1786523,BR
Drop's,Drop's,clothes,-22.9313309,-43.1787352,BR
Kodak Express,Kodak Express,photo,-22.9312383,-43.1783033,BR
Cariocão,Cariocão,supermarket,-22.9291332,-43.1768814,BR
Catete Grill,Catete Grill,restaurant,-22.9286774,-43.1770695,BR
American PET,American PET,pet,-22.928086,-43.1767609,BR
Graça da Villa,Graça da Villa,restaurant,-22.9251038,-43.1765412,BR
Able Car,Able Car,car_repair,-22.924885,-43.1766079,BR
Hortifruti Sol & Mar,Hortifruti Sol & Mar,greengrocer,-22.9237841,-43.1778269,BR
D'Marca,D'Marca,furniture,-22.9238307,-43.1779005,BR
Giva's Coiffeur,Giva's Coiffeur,hairdresser,-22.9238809,-43.1779895,BR
Salas Bikes,Salas Bikes,bicycle,-22.9240914,-43.1784138,BR
Luar,Luar,laundry,-22.9240495,-43.1783498,BR
Tora Esquadrias de Alumínio,Tora Esquadrias de Alumínio,furniture,-22.923985,-43.1782189,BR
Salão York,Salão York,hairdresser,-22.9269981,-43.1768205,BR
Confeitaria Santo Amaro,Confeitaria Santo Amaro,bakery,-22.9218591,-43.1771536,BR
Casas Marajó,Casas Marajó,doityourself,-22.9220653,-43.1772405,BR
Dukiko,Dukiko,hairdresser,-22.9223998,-43.177299,BR
