name,name_en,service_type,lat,lng,country_code
France Look Saloon,France Look Saloon,hairdresser,20.7311569,-103.3450277,MX
Vinos América,Vinos América,alcohol,20.6662598,-103.3884951,MX
departamento de geografia,departamento de geografia,books,20.6935048,-103.351259,MX
Gonvill,Gonvill,books,20.6782874,-103.3471573,MX
Sirloin Stockade,Sirloin Stockade,restaurant,20.6750081,-103.3487321,MX
Jardin del Señor Grande,Jardin del Señor Grande,garden_centre,20.6357599,-103.3723207,MX
Tortas Ahogadalajara,Tortas Ahogadalajara,restaurant,20.6369748,-103.3711512,MX
Cafetería,Cafetería,cafe,20.740486,-103.3770348,MX
Librería Universitaria,Librería Universitaria,books,20.7381793,-103.3807145,MX
La Menudería,La Menudería,restaurant,20.6692848,-103.3637371,MX
La Cafeteria,La Cafeteria,cafe,20.672214,-103.3626312,MX
La Teteria,La Teteria,cafe,20.6718852,-103.3626231,MX
La Panaderia,La Panaderia,bakery,20.672362,-103.3628163,MX
Mina la Antigua,Mina la Antigua,restaurant,20.6725974,-103.36114,MX
Panini Point,Panini Point,yes,20.672511,-103.367843,MX
La Tiendita de Guadalajara,La Tiendita de Guadalajara,convenience,20.672669,-103.3974445,MX
OhLaLa,OhLaLa,bakery,20.6866128,-103.3868671,MX
Tacos Providencia,Tacos Providencia,restaurant,20.6769558,-103.3931611,MX
Valar Tacos,Valar Tacos,restaurant,20.6783848,-103.3974875,MX
Boga7,Boga7,clothes,20.678148,-103.3974567,MX
Becky Estetica,Becky Estetica,beauty,20.678021,-103.397471,MX
Juguetega,Juguetega,toys,20.6783558,-103.3970848,MX
Battery Depot,Battery Depot,batteries,20.6784444,-103.3967931,MX
Dormimania,Dormimania,bed,20.678413,-103.3969484,MX
El Polo Norte,El Polo Norte,restaurant,20.6794224,-103.3726149,MX
Furter,Furter,restaurant,20.6953449,-103.3837043,MX
Librería del Fondo José Luis Martínez,Librería del Fondo José Luis Martínez,books,20.6730592,-103.3688986,MX
Gandhi,Gandhi,books,20.6735109,-103.3710631,MX
Agios Aggelos,Agios Aggelos,restaurant,20.7202573,-103.3880522,MX
Churros La Bombilla,Churros La Bombilla,cafe,20.6740151,-103.3558673,MX
Antojitos Mexicanos,Antojitos Mexicanos,restaurant,20.7142039,-103.392926,MX
Los Piratas,Los Piratas,restaurant,20.6789301,-103.3680278,MX
Boca del Cielo,Boca del Cielo,restaurant,20.6761819,-103.3673969,MX
Osteria 10,Osteria 10,restaurant,20.6738195,-103.3696156,MX
